trial,cf_mean_vae-ridge,cf_mean_cbas-ridge-0.1,cf_mean_cbas-ridge-0.2,cf_mean_cbas-ridge-0.3,cf_mean_cbas-ridge-0.4,cf_mean_cbas-ridge-0.5,cf_mean_cbas-ridge-0.6,cf_mean_cbas-ridge-0.7,cf_mean_cbas-ridge-0.8,cf_mean_cbas-ridge-0.9,cf_mean_dbas-ridge-0.1,cf_mean_dbas-ridge-0.2,cf_mean_adalead-ridge-0.2,cf_mean_adalead-ridge-0.15,cf_mean_adalead-ridge-0.1,cf_mean_adalead-ridge-0.05,cf_mean_adalead-ridge-0.01,cf_mean_biswas-ridge-0.02,cf_mean_biswas-ridge-0.015,cf_mean_biswas-ridge-0.01,cf_mean_biswas-ridge-0.005,cf_mean_pex-ridge,cf_mean_adalead-fc-0.2,cf_mean_adalead-fc-0.15,cf_mean_adalead-fc-0.1,cf_mean_adalead-fc-0.05,cf_mean_adalead-fc-0.01,cf_mean_biswas-fc-0.02,cf_mean_biswas-fc-0.015,cf_mean_biswas-fc-0.01,cf_mean_biswas-fc-0.005,cf_mean_pex-fc,cf_mean_cbas-fc-0.1,cf_mean_cbas-fc-0.2,cf_mean_cbas-fc-0.3,cf_mean_cbas-fc-0.4,cf_mean_cbas-fc-0.5,cf_mean_cbas-fc-0.6,cf_mean_cbas-fc-0.7,cf_mean_cbas-fc-0.8,cf_mean_cbas-fc-0.9,cf_mean_dbas-fc-0.1,cf_mean_dbas-fc-0.2,cf_mean_dbas-fc-0.3,cf_mean_dbas-fc-0.4,cf_mean_dbas-fc-0.5,cf_mean_dbas-fc-0.6,cf_mean_dbas-fc-0.7,cf_mean_dbas-fc-0.8,cf_mean_dbas-fc-0.9,cf_mean_adalead-cnn-0.2,cf_mean_adalead-cnn-0.15,cf_mean_adalead-cnn-0.1,cf_mean_adalead-cnn-0.05,cf_mean_adalead-cnn-0.01,cf_mean_biswas-cnn-0.02,cf_mean_biswas-cnn-0.015,cf_mean_biswas-cnn-0.01,cf_mean_biswas-cnn-0.005,cf_mean_pex-cnn,cf_mean_cbas-cnn-0.1,cf_mean_cbas-cnn-0.2,cf_mean_cbas-cnn-0.3,cf_mean_cbas-cnn-0.4,cf_mean_cbas-cnn-0.5,cf_mean_cbas-cnn-0.6,cf_mean_cbas-cnn-0.7,cf_mean_cbas-cnn-0.8,cf_mean_cbas-cnn-0.9,cf_mean_dbas-cnn-0.1,cf_mean_dbas-cnn-0.2,cf_mean_dbas-cnn-0.3,cf_mean_dbas-cnn-0.4,cf_mean_dbas-cnn-0.5,cf_mean_dbas-cnn-0.6,cf_mean_dbas-cnn-0.7,cf_mean_dbas-cnn-0.8,cf_mean_dbas-cnn-0.9
107,0.2839848103961995,0.2954351137086982,0.2987514556705664,0.3019060033644415,0.3077514076564743,0.3106576998098613,0.3184989067831648,0.3308963608626178,0.3608485658404116,0.4541599286341856,0.3115903762590679,0.4089371192047259,0.3996593098292728,0.4109298190620892,0.4175956164209783,0.4326542997462467,0.4284031698037024,0.3426637681361775,0.35444221080484,0.3721664833784504,0.3908228855435718,0.3447141967515997,0.3832115542811288,0.3938824222505283,0.401428292644243,0.4186046356673857,0.4159690370184717,0.3355792964611497,0.348533864265317,0.3621564695384147,0.3832578180618069,0.3411006991885428,0.2887548290706213,0.2921703684503102,0.292726540234387,0.2906390316200044,0.2907079388991354,0.2914588092396252,0.2915056263138975,0.294424903728392,0.2948973076693908,0.311226214756416,0.3136202344408063,0.3172986839226137,0.3254966257890802,0.338251092037183,0.3446739578509528,0.3537317329933973,0.347472829105669,0.3523067082566143,0.3543581880787967,0.3600668113125559,0.36602482765665,0.3795478911928301,0.3837788616061689,0.3108863810101218,0.3176254234678918,0.3328076751327085,0.3536357443938735,0.3232435952969724,0.2887558031168702,0.2893246791339967,0.2895877611233977,0.2890562718854346,0.2890745246287358,0.2892413519975036,0.2897846375179848,0.2908045850802503,0.2911729768558146,0.3090325725770829,0.3114898574028367,0.316882770812584,0.3144534414350374,0.3310465051432472,0.3073822795333054,0.325377625408105,0.3232775007444993,0.3169397921336966
108,0.2841311307040048,0.2949090561754021,0.3004768274256354,0.3016614481379083,0.3071558298794603,0.30938265079028,0.3196889304386941,0.3295898037684664,0.3611116318335901,0.4543649329202006,0.3124304884958158,0.4084255817923224,0.3997445272443283,0.4092429292750674,0.4161610737155169,0.4326229746296796,0.4275473235545832,0.3420828216115388,0.3529090128008333,0.3737651069174391,0.3883450714244412,0.3468285571926268,0.3838691475806718,0.392666549465224,0.4019849637003707,0.4185334882562839,0.4160234357979027,0.3352113789162649,0.3474368751022782,0.3628534776557892,0.3807521283184978,0.3422187180805401,0.2891617747365858,0.2915969132561831,0.2919533676313526,0.2910919455082099,0.2901732799721751,0.2912147818300701,0.2910846847738011,0.2938662112430392,0.2944758151050152,0.3120868869795716,0.3159529942715482,0.3165887760669637,0.3240827378866717,0.3370953065443453,0.3444579790798963,0.355358832722615,0.3457712128971156,0.3517453050298992,0.3530554808035063,0.3599240559279261,0.3658551320241167,0.3806467696464016,0.383420850743332,0.3115325439989196,0.3197480136013555,0.3318255988470613,0.3536761100519901,0.3241962968703902,0.2867023717868575,0.2882036516034224,0.288432793592151,0.2891246039230086,0.2879421939557962,0.2895877946011354,0.2882303325324224,0.2898093322647825,0.2896796432659519,0.3103162379880018,0.3115851495181254,0.3165999831312408,0.3130275060524605,0.3309283286434166,0.3072825795271665,0.3256770009174095,0.3223463917474904,0.3176363108132001
109,0.2842649523709424,0.2955551648166019,0.299767115958194,0.3011599731931854,0.3076902015508803,0.3104495311577618,0.3190654075116231,0.3325837373138989,0.3595699441252498,0.4543501235261928,0.3114959806571898,0.4095739719889437,0.3984017984437759,0.4108287610333787,0.4185539486650856,0.4328901448133376,0.4283682258720189,0.3430569146488409,0.354897441609608,0.3726088953323128,0.3900947545803337,0.3470284904235038,0.3850613080046761,0.3928222890266932,0.4018740129475212,0.4190906002677841,0.4160123971622949,0.3340727003320337,0.3455668460965297,0.3635323331232417,0.3814623505100345,0.3415642907927065,0.2872332599973605,0.2924242974507631,0.2916260862648855,0.2908317665960921,0.2911387184549598,0.291569578783709,0.2915775458221747,0.2933822308297531,0.2951407458517781,0.3124942440094638,0.3140762950022741,0.317142590255662,0.3250690759316812,0.3372466353572544,0.3431523044945374,0.3512545442173044,0.3477647491933776,0.3529676833928484,0.3532236109285057,0.3602230785867994,0.3670939045587867,0.3802060916073029,0.383687682717962,0.3104772077280601,0.3189308523652249,0.3330063082627972,0.3537361743089219,0.3231707653488921,0.2882679632158514,0.2899478508898493,0.2900484653249299,0.2885283414637504,0.2891767109712294,0.2892550064676943,0.2907973806496721,0.2902571614136457,0.2903432389233352,0.3115402752018793,0.3118039508698278,0.3161368136439422,0.3141171556395721,0.3323948623923745,0.3084200354413379,0.3248935073911628,0.3217136083486888,0.3184358421884197
110,0.284668194776191,0.2962558829047721,0.3012329132187895,0.2996547966006901,0.3070936227465488,0.3105801964755922,0.3183495552465764,0.3299979729850373,0.3626859188457069,0.4536809771042169,0.3107579927372693,0.4094849349936819,0.3999426290264495,0.4102799581638757,0.4171641200004133,0.4322300525231031,0.4276905573910492,0.3439033158994333,0.3526915609661437,0.3726765259128602,0.3895731431115166,0.3456221195975261,0.3843345653173961,0.3931008833147797,0.4011698802638979,0.4180507905014487,0.4148411857247216,0.3362570096894772,0.345658974690245,0.3635581550333974,0.3810456570823778,0.3420720505160151,0.2880133996798553,0.2908975881162574,0.2906937208753317,0.2903996903821845,0.2898048211468688,0.2910002912680113,0.2920665873649531,0.2929734274244361,0.2946130779528454,0.3130377753577867,0.3151097598099552,0.3188525785143096,0.3226191778952547,0.339506980698648,0.3436645049949947,0.3531018790376063,0.3480603102515134,0.3511625419991459,0.3528095011379992,0.3592707310541839,0.3651588011516422,0.3799167292891288,0.3829120635381973,0.3113196939209689,0.3191128983148499,0.3317488775606499,0.3537512882265358,0.3235369861449522,0.2882745614541113,0.2887123840520138,0.288403203117799,0.2890593631902033,0.2875864820304958,0.2900068406719763,0.2893877573558222,0.2893867129481041,0.2900870172015887,0.3098426154088827,0.3106670546645431,0.3155925689031623,0.3128888587716992,0.3320907953849081,0.3076995108967458,0.3241360948729783,0.321581971071641,0.3179633466665658
111,0.2850996316934394,0.2951384895152291,0.3004772078013745,0.3016968856047726,0.3080293556139017,0.3091049005764624,0.3200513249383742,0.332352474769807,0.3625187861620141,0.4557963141513633,0.3114549190932226,0.4098965462547789,0.3997696467413362,0.4092010063349136,0.4177603413807058,0.4324347505534799,0.4281782235283769,0.3434345509931356,0.3547342516640231,0.3740005991151482,0.3897858230485,0.3433576366089983,0.3841289804511661,0.3926693435940992,0.401017207477515,0.4184871999835356,0.4157166072513015,0.3355251815884825,0.3476549048820473,0.3639591040300656,0.3816275272710284,0.3399629453308714,0.2888271268713361,0.2908909736934965,0.2912906370832924,0.2900525766245491,0.2923655318777409,0.2911989549104103,0.2920718462615685,0.2938763684524145,0.2948422143746112,0.3129983964393604,0.3139883671266501,0.3165113403802563,0.3235362280514416,0.3392277054649777,0.3458152462483145,0.3535389942790403,0.3477661256601743,0.351658192600488,0.3533168626768941,0.3606502891011441,0.3657892972350522,0.3805885426260989,0.3831901663377092,0.3113534317949289,0.3191243062796913,0.3327089930670324,0.3533229981028287,0.3243190351379288,0.2885106796555917,0.2888818679548725,0.2891781114956352,0.28960917406811,0.2885839452387036,0.2900639438977846,0.2900183244446864,0.2901193901380804,0.2898161325083747,0.3095713985427122,0.3100219876888259,0.3167946634839568,0.3143327462994305,0.3308494752764382,0.3086017289874895,0.3261102204680855,0.3217121548262296,0.317410198611981
112,0.2850293136159957,0.2936746528320754,0.2990291367107465,0.3004968893222036,0.3069701231252837,0.3098584460193963,0.3191881759359711,0.3304249259773645,0.3616872689494778,0.4538008403448677,0.3121655181458426,0.4082165782950726,0.4003774691368433,0.4095966234206905,0.4171618618482783,0.4330864930340746,0.4283125762063957,0.3437908238709619,0.3540088007865312,0.3728632250838898,0.3903605083812281,0.345557946470969,0.3844427448319146,0.3917360068851865,0.4016888354742943,0.4186452220923386,0.4149110972992867,0.3331753422050667,0.3459722738550814,0.3646454523699428,0.3822310719131386,0.3415126111416197,0.2889448270565788,0.2909819957294594,0.291275414223825,0.2913887506861076,0.2908520707111359,0.2913591317794756,0.2915388010105134,0.2941606473206737,0.2943252896110625,0.3127527640273343,0.31374062709825,0.316260937189357,0.3224711028660796,0.3392056654537076,0.3440070204997283,0.3544048780303175,0.3472432844668317,0.3517453911966982,0.3531422728129687,0.3586392044220227,0.3649489798670542,0.3804086592302129,0.383119777863717,0.3102669791201086,0.3179131322378318,0.3315198124587852,0.3542367923344117,0.3238009828182598,0.2876857146674876,0.2886150515787699,0.290054621698605,0.2891191483837077,0.2879179863952326,0.289259940645882,0.2884916173583015,0.2902979805397612,0.2905009137798569,0.3098254949995326,0.3109870129935998,0.3158139156486792,0.3127324120521305,0.3316379760439923,0.3082541870696806,0.3259825488234611,0.3214315750448146,0.3173599384154302
113,0.2847056136310886,0.2948542748640572,0.2996338131917621,0.3017218258544591,0.3103834113314332,0.3102685200217796,0.3191791122006702,0.3299130145301175,0.3606705296638436,0.4529594198823655,0.3105738115464905,0.4090244826008148,0.4011707867090268,0.4109583967749688,0.4179343964211169,0.4330371658938755,0.428813776705782,0.3434291995116622,0.3544679831356134,0.3750544895736269,0.3903815847630099,0.3433486058583391,0.3842099239467453,0.3929816519480288,0.4027359736348407,0.4182046943834542,0.4148482668864052,0.3364072897214968,0.3475460586979685,0.3635682192547554,0.3824139919088994,0.341390045802219,0.2895044183345822,0.2902269055148503,0.2915134229384933,0.2898526745955102,0.2897245396288951,0.2909079494255195,0.2917814947297144,0.2936997939884126,0.2957836833501898,0.3115658385223648,0.3153375145202122,0.3167899465629387,0.3242859431938314,0.3381604246158943,0.3432738850909272,0.3536438221047922,0.3505260266039181,0.3519711218083862,0.3528527751390462,0.3601617334435394,0.3666939417302004,0.3807527723425709,0.38380255794718,0.3116125025249247,0.3181425501159479,0.332183660892894,0.3536176389510431,0.3244744720487384,0.2890549279299028,0.2893645855008815,0.2892230887326096,0.2895333336085749,0.2892742562975962,0.2894573372025268,0.2901763318557024,0.2909216628129571,0.2904489408117444,0.3083373515345166,0.312064353478674,0.3168068599885765,0.3145860780070446,0.3312695563426266,0.3073876162187965,0.3247032828396433,0.323093800118663,0.3186806745881488
114,0.2853182629366365,0.295714622454819,0.300565418383145,0.3026335858718947,0.3081936569677814,0.3085536185361363,0.3183677980504142,0.3315556584541714,0.3617419419634638,0.4553415101736842,0.31115423937996,0.4087118303984716,0.3999707306374647,0.4081736116544947,0.4176324873269135,0.4326766867948944,0.4279509580125211,0.3433165166589299,0.3532159559881152,0.3726127726548314,0.3898248207562165,0.3452873398905742,0.3850310102635914,0.3930095891885184,0.4013483991921789,0.4187686601249624,0.4153658543271555,0.3330440076024878,0.3453478445815024,0.3632076626666963,0.3817514456222289,0.343196593070284,0.2883861123596397,0.2918524516561557,0.2931901508427405,0.2899373743019004,0.2898419450541621,0.2925340328129284,0.2907437107970307,0.2931301821602665,0.2943388347049606,0.311428383765527,0.3142573861207847,0.3173589361032207,0.3236351374523336,0.338498027831233,0.3436631928165547,0.3548692269788338,0.3473873371792903,0.3515301438496779,0.3535411862637473,0.3602774938803421,0.3654779851520193,0.3802298543020957,0.3835433121753263,0.3103765345924461,0.3181252704593181,0.3317640864391208,0.3535950407921898,0.3252167046348763,0.288571456141687,0.2893932773236155,0.2891998574629433,0.2889122528848418,0.2885061959001087,0.2901356273411121,0.2891838236700599,0.2905947448282652,0.2902507198622742,0.3096994320220532,0.3114641031481273,0.3161651730576822,0.3135783176318781,0.3290717556541403,0.3088528663880225,0.3248327001191796,0.3229110085358,0.3178774397398656
115,0.2850804294640808,0.2930763635898339,0.3002032893184088,0.2997636454613423,0.3056781776730438,0.3089757910413233,0.3192447732593297,0.3294164142364924,0.3595722138046396,0.4511309308785903,0.3088920064686494,0.408812346278488,0.3983887558697968,0.4088250936966726,0.4165696989610125,0.4313361653237072,0.4271812024662214,0.3422557729106471,0.3535068626490289,0.3725817545689601,0.3890431237796156,0.345540659641345,0.3829113097642739,0.3916227790813421,0.4011178334449697,0.4169369766586701,0.4137860773312798,0.3345633149973264,0.344994211915235,0.3631130041282651,0.3812935621002033,0.3390655355443607,0.2889693959815184,0.2899635050852014,0.2907307872666125,0.2891188018889608,0.2903371505042261,0.2904149340459133,0.2919875228732552,0.2931090155692943,0.2938558579479853,0.3106418590939033,0.3123213922004106,0.3166797147575757,0.3242444632562916,0.3378146305666812,0.3422850197530452,0.3532190137333751,0.3453293884374634,0.3490519013495323,0.3523460517204982,0.3592042923970452,0.3653414425424425,0.3794381219445469,0.3830945271793742,0.3094707257355039,0.3176878111704636,0.3314793991124336,0.3531633161850435,0.3232322284218082,0.2865080813482447,0.2870258893748671,0.2874516481105142,0.2880880056777868,0.2871651195820325,0.28950484416907,0.2887428825512732,0.289554841281366,0.2883057115192161,0.3092106144218981,0.3101668488456319,0.313919632941907,0.3132015822265406,0.3308042089349398,0.3064761568189215,0.3239711659034603,0.3206415233889588,0.3171286414207894
116,0.2869822904961631,0.2955809230180409,0.300558357055845,0.3016831838767527,0.3076082134706912,0.3099104705784818,0.3189633792375311,0.330838707652242,0.3620886907220788,0.4562235163107968,0.3108084037128154,0.4101582567010447,0.3987750928805703,0.4107573297840562,0.4161923058898458,0.4337809431795477,0.4284890794552218,0.3434129665790781,0.3544653485158826,0.3738394265432644,0.3918065890662042,0.3446296549722505,0.3848343682433211,0.3928748994463505,0.403139454018496,0.4197535432218336,0.4182419489093986,0.3350139702198758,0.346696575335796,0.3633136592171327,0.3822048708581527,0.3433703301363029,0.2893022223295077,0.2921333194203001,0.2922358410877357,0.2897266922656834,0.2911197811693924,0.2919572320760619,0.2920225799487195,0.2924920035703752,0.2951410504209795,0.3139535314974929,0.314690624491827,0.318725948814079,0.3239023041151284,0.3373625858925189,0.3452310693101988,0.3555897290835137,0.3482714005228312,0.3513377032478762,0.353312455413243,0.3608701006285941,0.3661340551530825,0.380958198725901,0.3836672742127516,0.3111740944785375,0.3188324941094358,0.3324678365383274,0.3541259146394019,0.3236116446029703,0.2883711789626852,0.2893444884100467,0.2894152598072533,0.2901863878390812,0.288479375443622,0.2890438591243622,0.2893136185289166,0.2911076576235107,0.2895653974443408,0.3093836289689186,0.3117132954360527,0.3163605479003195,0.3137008871282589,0.331101236558555,0.3083452741892363,0.3258427746724746,0.3214889897589655,0.3184039067407225
117,0.2842140296453473,0.2952944268666924,0.3003563508557476,0.300429423225194,0.3068305782100082,0.3089624197983902,0.3189617245210196,0.3304525421304405,0.3616905160678536,0.4561875255541826,0.3117054902734509,0.4095662123097893,0.3998011771665697,0.4112030403736246,0.4177165805939706,0.4329368402818272,0.4291359396993281,0.3427234977432654,0.3552258102846644,0.3732725664865289,0.3916245710501646,0.3450222743239327,0.3849995530222203,0.3932597764722526,0.402242206889001,0.4187566670657819,0.4171671394554598,0.3368412969473501,0.3495406689600578,0.364718083733887,0.3827056821892889,0.3415201121374105,0.2895521769150168,0.2929014011043547,0.2929068218225267,0.2899462433011882,0.2899512596266295,0.2919348785631925,0.2932071100875417,0.2935090100164207,0.2947634648323206,0.3100027348222061,0.3145025715482301,0.3175959438183146,0.3249923673410673,0.3385982253508682,0.3443629256378533,0.3545995338670727,0.3490396136611715,0.3528830805183727,0.3538152690750565,0.3599453017971219,0.3675137386088257,0.3806073097897381,0.3832300419197794,0.310440716938935,0.3184602951162268,0.3322497511342346,0.354482770269974,0.324803647073859,0.2878117366752125,0.2890780216657382,0.2896066891844411,0.2895591479121278,0.2893539261550186,0.289745653921971,0.2898035923200522,0.2902396662471904,0.2891739811799056,0.3099754484759042,0.3103105939807549,0.3166780533533663,0.31344567994875,0.3309222514418898,0.3077762546392263,0.3253756596229307,0.321178554342641,0.3182105803207254
118,0.2854615524350189,0.2965927957408947,0.3011626792532751,0.2995760404972435,0.3083638517104556,0.3089830384160407,0.3191822741320514,0.3305322463521716,0.3611372946566227,0.451677214399064,0.3110438530084474,0.4089918276340784,0.4000269637389924,0.4084555778143062,0.4167534302457823,0.4327875870160936,0.4290573233367121,0.3439900918506777,0.3544523286938201,0.3738052918357177,0.3905630528495407,0.3446589291682765,0.3846237854446975,0.393171887824145,0.4017454121237858,0.4187158584175509,0.4161202025700798,0.3363550785096201,0.3470056233160558,0.3640638367882747,0.3820280664733613,0.3435197365548152,0.2889872294078878,0.2914242615451053,0.291451256289243,0.292060846731969,0.2905248048920174,0.2924620765761638,0.2903405836397693,0.294122809588522,0.2939421694973874,0.3130064137816897,0.3138113869588492,0.3184111913041428,0.3259195378784543,0.3389609377096785,0.3441392925899625,0.3566061407555718,0.3474899609045311,0.3513444076283439,0.3529814249322002,0.3597999615996596,0.3662755903947972,0.3798062886912439,0.382648593591761,0.3120558450220935,0.3183191286049316,0.3319493544013377,0.3537730038011097,0.3249465456373276,0.286669625232568,0.289224980084015,0.2900456142933889,0.288223641306799,0.2882008981183746,0.2899582504699076,0.2900592491035114,0.2917371477961595,0.2895531208720248,0.3110930590190719,0.3098466324735697,0.3154754359117928,0.314191129783346,0.3322018563920477,0.3070282748883713,0.3255461949058635,0.3218994671291751,0.3190276081470858
119,0.2846834371075725,0.2940512755519349,0.3002466116011247,0.3005024890313006,0.3068530831727883,0.3089788204077267,0.3189362931581317,0.331980163819425,0.3608411334539124,0.4519573086483832,0.310388524745913,0.410008356023467,0.3990230104936561,0.4110534576676709,0.4163245273308762,0.4309638588894841,0.4274987771168763,0.3439673878187952,0.3523527275607662,0.3723898290873471,0.3900146920505269,0.3453597032898081,0.3833066836619426,0.3912466117619509,0.4011315474857245,0.4173578296526998,0.4144554589544179,0.3338984534944201,0.3464496922615814,0.362750964525646,0.3812783867118405,0.3415225413805236,0.2882771016793346,0.2899558821813872,0.2910169037084377,0.2903863744611383,0.2887762620536396,0.2902591289858182,0.2927250206518353,0.2933454126633887,0.2939350386465592,0.3131389070283024,0.3141892534308514,0.3167244591436459,0.3240957398089886,0.3391676228979813,0.3442715791332555,0.3524714474598026,0.3474768615597242,0.3493799944350912,0.3529120213007317,0.3595452578741651,0.365618346769475,0.3798136699858784,0.3834475270111954,0.3106715362634908,0.3185218359332442,0.3312589094624338,0.3539280687082142,0.3241609001581251,0.2876812502012895,0.2879863471352765,0.2894633746936753,0.2873956129049491,0.2880392383558505,0.2885578569532101,0.2883067068303961,0.2899296417765463,0.2902451803549759,0.3100999177984201,0.3113344844941468,0.3156228877253285,0.3120345135216378,0.3300584088544284,0.3074733658576418,0.3245694896577554,0.322271784365987,0.3177904184570762
120,0.2850479136382515,0.295687806466013,0.2984985867874122,0.3015929332652279,0.3073012101194573,0.3098386565120945,0.3180592518999294,0.3305761078806549,0.3624327880359793,0.4544342871299352,0.3114722418282313,0.4098579314648835,0.398799863801155,0.4097284718499239,0.4180440538253432,0.4330468165743475,0.4274693237655441,0.3440970526721966,0.3525612828359125,0.3736975253577919,0.3907545119155234,0.3453290062520028,0.3839267519153863,0.3922170418311337,0.4015900470346379,0.4190752742815055,0.4149203123557093,0.3350972670196794,0.3466344172972165,0.3628530199411697,0.3810666677549711,0.3419075021299891,0.2872908141242639,0.291363129770325,0.2914828179029853,0.2886107877353853,0.2910160295500674,0.2901888054958338,0.2914838582125068,0.2940605781413941,0.2944273170142613,0.3130123321032702,0.3134453868236933,0.3173728451452474,0.3240878817529925,0.3367750107685882,0.3442674212736748,0.3544236898378161,0.3461311795015507,0.3512382530339513,0.3535780373516737,0.3599890362676083,0.3659355601944339,0.3798549828795617,0.3839486087217953,0.3110136396438834,0.3191251320477044,0.3316726494003945,0.3538014871771092,0.3255993031348123,0.2873199793619603,0.2904072589555475,0.2889341765235426,0.2896584785902041,0.2889265732658923,0.2897211939006194,0.2901691462097263,0.2894061149023011,0.290010273264795,0.3095432724664768,0.3121593521957904,0.3161119464602704,0.3133636554946666,0.3323748059270716,0.3070895603198301,0.3255229536542515,0.321996282148329,0.3184357274830789
121,0.2863808594377765,0.2957099524859563,0.300191707737896,0.300731099367542,0.3070988358633928,0.310047425591702,0.3193586018882846,0.3307356239283375,0.3617692875958426,0.4525401073187621,0.3120074857818402,0.4101288298718323,0.4000119605726808,0.4088299634937683,0.4165448414965638,0.4320631032986353,0.4286873533968841,0.3421090427667865,0.3526844462831923,0.3725320123371778,0.3899132721928879,0.3456896086756626,0.3842030597287714,0.3925815047850402,0.4013028048067513,0.4183410417953954,0.4155142167023498,0.3359233961638863,0.348292774851877,0.3622179337408887,0.3828447959161863,0.3412575501142719,0.2876529960719575,0.2912259728385089,0.2912985409578292,0.2898358638978793,0.2892180181894818,0.2915324620150052,0.2911401438895261,0.2926949229025912,0.294194748154042,0.312351996788315,0.3160396526754196,0.3162726213516803,0.3230515254552173,0.3368014457180986,0.3428972572383433,0.3530380748490566,0.346399816209802,0.3527411186086551,0.3533018623064156,0.3592444542366523,0.3665446458301936,0.3805297589352186,0.3837197451843611,0.3110833316655551,0.3195232168855211,0.3319965159104412,0.3541540536204,0.3250774328966113,0.2893397675561744,0.2896890860408188,0.2877833896080551,0.2898164588803315,0.2885821582777761,0.2901650898572959,0.2888904454271964,0.291717723100214,0.2894586277065227,0.3094521245223466,0.3116494174288587,0.3170529113126116,0.31320534962954,0.331658665290991,0.3074392623443836,0.3267558487514827,0.3220246791627481,0.3197080718533459
122,0.283843304725403,0.2950599891555304,0.2992676931569396,0.3011559586313764,0.3073763060347749,0.3112909991519791,0.3187910253765376,0.3310251788251679,0.3586083111977741,0.4545677868249757,0.3111334027064875,0.4078400373009108,0.4009905412873444,0.4096550757448411,0.416207006183187,0.4320142269395881,0.4285711433078906,0.3421292845427883,0.3524817904799012,0.372601869659501,0.3906991652057269,0.3462814142183535,0.3842932772875492,0.3921748929534439,0.4008528143651446,0.4186002524916353,0.4147196980471871,0.3353018316072901,0.3461714493459212,0.3631624087302872,0.381184680697764,0.3404769235504146,0.2882779006574403,0.2922857574567333,0.291754366275785,0.2901122352657188,0.2906692139962904,0.2895240582380313,0.2921855880223643,0.2938934112284707,0.295000277111817,0.3117076478483574,0.3146525494709891,0.3173213502502066,0.3240356375286125,0.3395231742145299,0.3454336127120134,0.3531499632644726,0.3458633256100791,0.3526519705099947,0.3539448656325449,0.3598731862250103,0.365929778577093,0.3802112137576278,0.3837883972687506,0.3100890638108379,0.3181602564631476,0.332284251035139,0.3541632418305398,0.3230363093303359,0.2874285197835366,0.289033298892568,0.2887123748509779,0.289964624184398,0.2880259964772293,0.2896891508973107,0.2887532167532832,0.2901600972796653,0.2896000044365817,0.3097219816462676,0.3097298890042118,0.3159829334647346,0.3127966925952225,0.3320951379080253,0.3068404571264818,0.3249350352201121,0.321923457260497,0.3175540104610926
123,0.2851029203768607,0.2949954415031479,0.300716416920656,0.3004740525775188,0.3077964028687266,0.3087122124581117,0.3202642504818608,0.3308019352564763,0.3617217189706931,0.4523477501408033,0.310924085654721,0.4092181664678258,0.4003536027858054,0.4105727560035804,0.416266937172724,0.430736342187934,0.4279524439315013,0.3437563088460638,0.3530308222086203,0.3723236371866636,0.390599901268204,0.3445719502624675,0.3847962019015549,0.3925688377900396,0.4018439448048811,0.4192786186793122,0.4155875915400124,0.3344729200815414,0.3475130119004837,0.3625949550709022,0.3818521579412921,0.3412218390771885,0.2880594812020265,0.2914727344409462,0.2928767000671152,0.2904802851594981,0.2914641927555489,0.29307770653261,0.291823951098117,0.2935939806159972,0.2957653139131918,0.3120764927353889,0.3135901392486926,0.3162696839424844,0.3240375870958925,0.3393206818963243,0.3431306271067589,0.354846481938862,0.3484845914520391,0.3521107413031952,0.353742019241782,0.3592532940388789,0.3657072618352696,0.3800148340291978,0.3838170290906524,0.3103132609875725,0.3183531062662872,0.3322234268838441,0.3533650099637378,0.3238906171400845,0.2884891363737527,0.2884280127320287,0.2887411364969878,0.2891761432673472,0.2886242368031261,0.2890502557569823,0.2888796048926432,0.291056229697531,0.2901018779338529,0.310336270180711,0.3102568278521288,0.3154830326722218,0.3123143013468799,0.3314291983827551,0.3086992905500635,0.3258625648156896,0.3225963497020988,0.3182306350852841
124,0.284853399706039,0.2943807011636941,0.2998699692873312,0.3007469029475015,0.3071034054912967,0.3097958340473716,0.3187221179764185,0.3312891644984441,0.3617464483572243,0.4528621011058762,0.3107963504279895,0.4090632098202942,0.4009727379010759,0.4099513332725172,0.4166151093203463,0.432507207248174,0.4282467543537502,0.3413723507099823,0.3530322238201916,0.372776732652387,0.3886415537379447,0.3440337152211664,0.3843086528839218,0.3919000641977296,0.3998145304902406,0.4181420605279637,0.4147373882337254,0.3346220110105213,0.3479933335934038,0.3631752182860484,0.3815392024125385,0.3407332596615485,0.2889704105754866,0.2902536738888296,0.2912244856000843,0.2893304336189319,0.2896249542527089,0.2889195268953601,0.2910261579891194,0.2943438364839703,0.2948326357904327,0.3109678266139185,0.3152103183538636,0.3157056345013325,0.3234680895795264,0.3381104183432882,0.3432745342673199,0.3548103573232718,0.3451107449614104,0.3502991290177416,0.3526963100921387,0.3588877913574909,0.3659297058553569,0.3798288529179972,0.3826465322936784,0.3105535084943926,0.318449839044463,0.3318478178892984,0.3529448405020517,0.3233547673932319,0.2880560078013318,0.2887785079117883,0.2897196631525056,0.2893674709691745,0.2888266173596043,0.2901923733059861,0.2891228364442245,0.290663740729246,0.288927090802052,0.3088021728791698,0.3104891627925175,0.3165835418672499,0.3119960588224976,0.3313002784924806,0.3075659454424177,0.3245880912635232,0.321414382497418,0.3166627945992528
