trial,cf_mean_vae-ridge,cf_mean_adalead-ridge-0.2,cf_mean_adalead-ridge-0.15,cf_mean_adalead-ridge-0.1,cf_mean_adalead-ridge-0.05,cf_mean_adalead-ridge-0.01,cf_mean_biswas-ridge-0.02,cf_mean_biswas-ridge-0.015,cf_mean_biswas-ridge-0.01,cf_mean_biswas-ridge-0.005,cf_mean_pex-ridge,cf_mean_cbas-ridge-0.1,cf_mean_cbas-ridge-0.2,cf_mean_cbas-ridge-0.3,cf_mean_cbas-ridge-0.4,cf_mean_cbas-ridge-0.5,cf_mean_cbas-ridge-0.6,cf_mean_cbas-ridge-0.7,cf_mean_cbas-ridge-0.8,cf_mean_cbas-ridge-0.9,cf_mean_dbas-ridge-0.1,cf_mean_dbas-ridge-0.2,cf_mean_adalead-fc-0.2,cf_mean_adalead-fc-0.15,cf_mean_adalead-fc-0.1,cf_mean_adalead-fc-0.05,cf_mean_adalead-fc-0.01,cf_mean_biswas-fc-0.02,cf_mean_biswas-fc-0.015,cf_mean_biswas-fc-0.01,cf_mean_biswas-fc-0.005,cf_mean_pex-fc,cf_mean_cbas-fc-0.1,cf_mean_cbas-fc-0.2,cf_mean_cbas-fc-0.3,cf_mean_cbas-fc-0.4,cf_mean_cbas-fc-0.5,cf_mean_cbas-fc-0.6,cf_mean_cbas-fc-0.7,cf_mean_cbas-fc-0.8,cf_mean_cbas-fc-0.9,cf_mean_dbas-fc-0.1,cf_mean_dbas-fc-0.2,cf_mean_dbas-fc-0.3,cf_mean_dbas-fc-0.4,cf_mean_dbas-fc-0.5,cf_mean_dbas-fc-0.6,cf_mean_dbas-fc-0.7,cf_mean_dbas-fc-0.8,cf_mean_dbas-fc-0.9,cf_mean_adalead-cnn-0.2,cf_mean_adalead-cnn-0.15,cf_mean_adalead-cnn-0.1,cf_mean_adalead-cnn-0.05,cf_mean_adalead-cnn-0.01,cf_mean_biswas-cnn-0.02,cf_mean_biswas-cnn-0.015,cf_mean_biswas-cnn-0.01,cf_mean_biswas-cnn-0.005,cf_mean_pex-cnn,cf_mean_cbas-cnn-0.1,cf_mean_cbas-cnn-0.2,cf_mean_cbas-cnn-0.3,cf_mean_cbas-cnn-0.4,cf_mean_cbas-cnn-0.5,cf_mean_cbas-cnn-0.6,cf_mean_cbas-cnn-0.7,cf_mean_cbas-cnn-0.8,cf_mean_cbas-cnn-0.9,cf_mean_dbas-cnn-0.1,cf_mean_dbas-cnn-0.2,cf_mean_dbas-cnn-0.3,cf_mean_dbas-cnn-0.4,cf_mean_dbas-cnn-0.5,cf_mean_dbas-cnn-0.6,cf_mean_dbas-cnn-0.7,cf_mean_dbas-cnn-0.8,cf_mean_dbas-cnn-0.9
28,0.2852685071027803,0.3979826735167738,0.41077220738867476,0.4156683583192089,0.43155825976199025,0.42831569433980105,0.34198168358652403,0.3533739770702768,0.372303469498005,0.39081170822471334,0.3463449729773683,0.29626021511398415,0.2997810740168276,0.30138426622088427,0.30838426355912474,0.3082860321576427,0.3192373179198645,0.32891334308131026,0.3613919734128706,0.4543531940293303,0.31073171715586534,0.4098245759698931,0.3836076686845007,0.3924859412569482,0.400271058268683,0.4173267457282935,0.41459430729522667,0.3347306818726923,0.3462950099842849,0.3643977023178196,0.3807698721366545,0.33968680550456515,0.28798692470381393,0.2904542135354321,0.2915411551516928,0.2881695029515737,0.28925139992361143,0.2906698187356856,0.29009532281824557,0.2927190108480371,0.29495842799990696,0.31053912547652024,0.31313264716837536,0.3170171811165579,0.32329874925116814,0.3367239679366306,0.3437138901236964,0.35315907797990825,0.34749351408524687,0.35046279632078425,0.35287258678329675,0.35877901143555174,0.3652021878694502,0.37986672063559285,0.38252708370225935,0.30957486335233625,0.3185301144769197,0.3317269154868338,0.352704793810238,0.3231894602236229,0.2864639371536714,0.28936223370481506,0.2885336170124666,0.2877220666252042,0.2885952067424134,0.28938194259580474,0.28858825676144123,0.2897598594069561,0.28882763226747366,0.3089949838712092,0.3127523016628493,0.31592877042626305,0.313187658316039,0.3310015750694508,0.3078558592022252,0.3267086179988564,0.3215937159047946,0.3181097522218594
29,0.2844797048952143,0.39961742180058285,0.41012204590065154,0.4175188177927991,0.43172375215254827,0.4285649788823137,0.3424194574204582,0.35382664423540405,0.37375949798836355,0.39124554337172884,0.34695733134616386,0.29512061239242104,0.3005505421994146,0.30094012750057025,0.30832366922316623,0.3102445031657591,0.3193791222751691,0.3317291304672593,0.36109869291840424,0.45537710085641847,0.3113237002645131,0.408019748137271,0.38339230885920617,0.3934818539487171,0.40209020863921763,0.41766754038792364,0.4162546019466871,0.3355775072366882,0.3472920082004623,0.3627713879673073,0.3822887205830649,0.3421083384792447,0.2887531537334765,0.2931376545819787,0.2907855403193324,0.29062390474146416,0.2903120917763112,0.2912741715190849,0.2920775843182061,0.29390886833271546,0.2946078167629622,0.31247923228232444,0.3147966357554738,0.31635773556492247,0.32268965845040654,0.33792644570107755,0.3430395269441472,0.35465974428740327,0.3485107824753454,0.3502295008794595,0.35229723936089724,0.3596941836846673,0.3661403938787896,0.38061042028995873,0.38338071127163387,0.3106118737183459,0.3182457339636045,0.3320437227916675,0.35355133733880517,0.3243857321144312,0.28761691799273215,0.29013117271500766,0.2893392406918889,0.2895140504074568,0.2888010720259488,0.28967996860214423,0.2896675595209317,0.29029339651367725,0.2894412769477229,0.30998702239155645,0.31150594363982476,0.31663000454560225,0.31388631497457414,0.33282508079632894,0.30718932216477707,0.3247559944246233,0.32158242095601,0.31753370486842497
30,0.2852501233447231,0.39986945382870115,0.40931303722666684,0.4162098099879901,0.4327004893651249,0.42824624570520164,0.3424893011858289,0.3545866854565088,0.37261194970289785,0.3908634958300911,0.3445325668518977,0.2957220236399029,0.2998944606686452,0.30012462829475617,0.3071979735711388,0.3103721785316642,0.3188204271888014,0.3311501766535104,0.36014668367082214,0.45405825409460054,0.31135634206349166,0.40756116706257545,0.3843093396240553,0.3929782429271546,0.40110515075852576,0.41878412634432854,0.41584985809134434,0.33498159540701045,0.346449619010972,0.3617605931078301,0.38116275834858343,0.34172227497488145,0.28849160020660936,0.2919563511377213,0.292442343369811,0.28949473519566404,0.2896502545958017,0.2918654050060278,0.29156065024531796,0.2930141464251734,0.2955468904985694,0.3114772360854345,0.31425759712511536,0.31775812666254233,0.32473383609867496,0.3410242108198937,0.3453755331316062,0.35570840408582066,0.3474860897493312,0.35172516370727375,0.35383543566611964,0.3597073766577303,0.3661431237793699,0.3796229173847107,0.38324030255520847,0.31048120149864694,0.3191320842079865,0.33206650131923676,0.35284341739360636,0.32339235524615767,0.2871893423004887,0.289125121907898,0.2884148342039166,0.28785425348218735,0.2879280425720184,0.2893153266021794,0.2893071499848805,0.28927680510120213,0.289397509146234,0.30984644182504056,0.31106329121364196,0.3165081376937658,0.3132489833661766,0.33114127872603516,0.30791925602751574,0.32439634130179856,0.323025946119893,0.317167213439319
31,0.2860599533340611,0.40151029406013483,0.4096543533958596,0.4176851990780211,0.4327300765326323,0.43067233249215076,0.3431993950650889,0.35348292061473524,0.3724033031189632,0.3910349949926965,0.34682745482207356,0.2970711493758194,0.30145968304614007,0.3010805903140774,0.3080900562927202,0.3105875932862171,0.3194060299173342,0.33147088407558706,0.3627030216258435,0.4543937481807351,0.3112331107474164,0.40786486300151387,0.3840783869199137,0.39330594753013487,0.40249263893081194,0.41960245766874504,0.4165461596182714,0.33495875808687015,0.3478103495125922,0.36321025760342335,0.3810148800205589,0.34148890954723743,0.2889151489929959,0.2904726982480612,0.29267539704002027,0.29130686768742964,0.29210421158587896,0.2905442057780731,0.29203435953114615,0.29407187978773736,0.29580242727844547,0.3133381790722724,0.3165675520586854,0.31664128125296015,0.324215713477113,0.33995441188129233,0.3429614283898799,0.35292698303772435,0.3464798881446833,0.35247062289062353,0.3534900312533099,0.36088402792778346,0.36638870491778347,0.38114627733121964,0.3833129521718447,0.3109965880376697,0.3195463027106912,0.33233848688261164,0.35467786405516527,0.3251802060623742,0.28811644722167434,0.29028450647851717,0.28965790810633996,0.2897382361688769,0.2897557819532149,0.2892395708605241,0.2900141563736773,0.2905306369205199,0.290032931440291,0.31045629704890043,0.31199109470263736,0.316659243680881,0.31407959380324835,0.3309839284008208,0.3082583046447968,0.32616799202815466,0.32192879061731455,0.31916053860450777
32,0.2846751004247014,0.4012217156567221,0.40932791466630647,0.4171217659698043,0.43310381071665405,0.4282661047052305,0.34258858437276374,0.35326542725645277,0.3733285016873582,0.39149821704800525,0.34647884531914847,0.29537147887284104,0.30016877420740923,0.3015662001105195,0.3092580995994936,0.31125855555955434,0.31896363842018616,0.331739430420675,0.3608508237558179,0.4560161301205612,0.313695459947367,0.4089851083016352,0.38528973220680235,0.3932296543542235,0.401151777476725,0.4193359564272555,0.41548229645799467,0.3369568697699905,0.34852917531930777,0.3644775522643265,0.3826938882412584,0.34251914436098424,0.2884566687891661,0.29207805417917876,0.29244760282515425,0.29167700498292587,0.2907133840663661,0.2909330301051038,0.2909550657814345,0.2944902961329211,0.2946696617437209,0.31121832198341065,0.31459494193447923,0.3164029939078147,0.3247650674994237,0.3391246584605517,0.3450553236410129,0.3546484048899918,0.34674393128447406,0.3496609059044354,0.3535403552635259,0.36038315687360317,0.36681007429206,0.3802110540637996,0.38382198873167306,0.3108635592488773,0.3182887268983055,0.33230729431618894,0.35408620261793455,0.3247568988197054,0.2879930634152347,0.29041776230925,0.2895104280988085,0.29034483826023666,0.2895602507315582,0.28901464071304567,0.29024877329947996,0.2907068285042791,0.29025663119432826,0.30880161517520355,0.3119410044988941,0.3154475481150667,0.31218123713771423,0.3321630924504517,0.3080418039632723,0.3263809987442255,0.3221778269532978,0.3187842157312242
33,0.2850058479771205,0.40002203382678214,0.40983799494894646,0.41769209306616334,0.43253812441294254,0.42755432853857184,0.3418258855809531,0.35381416460848436,0.37206584740760196,0.3905957130865074,0.34618165894557446,0.29578452888041556,0.30149540311691614,0.30206825290769646,0.30749622350312517,0.3096499855448053,0.3193634888252304,0.3310522855518259,0.35968920348420225,0.4554130499524016,0.31141237028770946,0.4065035305272504,0.38459542696702115,0.3928916571244953,0.40113850221197617,0.4184827823990554,0.4161417917290523,0.3355016470091723,0.3452600595090428,0.36550819495389736,0.38153612795035563,0.3414627007478833,0.28846022703224333,0.29029450614616753,0.29024828222835003,0.2898130687295156,0.29048786909364277,0.2916636318774682,0.2907876692353339,0.2941600693967743,0.2956067783811269,0.31139972071399963,0.31462145387200735,0.3171870881736657,0.3232759955712247,0.33614740002252425,0.3428945778522966,0.35361386035454345,0.34829145056579114,0.3522213667141186,0.3529153608318921,0.35980410682957803,0.3655126860564951,0.3800940352757261,0.3831714597163022,0.3100681431413307,0.317831498783227,0.3316660336972884,0.35263543625446525,0.32493531251211544,0.28741010640646075,0.2884011998873287,0.28938793790483347,0.2883383429365538,0.28825294848066335,0.2888639630070861,0.2878737497010453,0.29052214904337553,0.2901757700754602,0.309896289606936,0.3108722416254601,0.3166148669109407,0.31476853434931357,0.3310188650569722,0.3085099917309653,0.32485720141755803,0.32156259415708915,0.31766323296806254
34,0.28475173473557913,0.3988969009389562,0.4119695173300722,0.4156663614302428,0.4322130280172104,0.42736450244111024,0.3434002851301536,0.3536642911758657,0.37333165094244464,0.3913436116471861,0.3446444598066215,0.29457065900453877,0.301034861039017,0.30105081081308566,0.3070504305884669,0.3093324222380272,0.31867865855200317,0.33051887291365,0.3617083522809537,0.45509178422302954,0.31092240760690004,0.40685916773099645,0.38387207078540814,0.39262200370398775,0.4010391970009175,0.4182904817149542,0.4149109520517294,0.33290382245115413,0.34862546549310575,0.3624722177713806,0.381332372041283,0.34004558814693814,0.28810192436862025,0.29080492795947216,0.29195197912692566,0.28974135050932237,0.2913412891715242,0.28914375666708536,0.2912095311881176,0.2921590979916557,0.2946829515595355,0.3121679586327665,0.3131652737437618,0.31671287571698975,0.32347047059782147,0.33690986284799823,0.3448159279107374,0.3540887373754746,0.34724799638592657,0.34855208855403735,0.35309694005296094,0.3592171284954233,0.3650739948788609,0.3800058625871602,0.3826287019447099,0.31009284096720957,0.3181496274483088,0.33206776845315666,0.352794246440889,0.3225460808030271,0.2874922456880498,0.2887658141542877,0.287948567572255,0.28779802317940584,0.2881344642600482,0.28945649232505527,0.2883796293683582,0.28939554681194796,0.28992056513607256,0.308558786103069,0.30993444588200025,0.3154322386784207,0.3140355674495761,0.3311926655210258,0.3066150768180099,0.3254234534942523,0.32061765695556427,0.31779067618218765
35,0.2843959580879947,0.39942871604627056,0.4096438152658483,0.41747096466370115,0.4317233441538169,0.4277448400653369,0.34258821026549524,0.3524625083714261,0.37231481897612334,0.3909697805969099,0.3448214751054144,0.2949267719313036,0.30024129447001074,0.30182924144647805,0.3077012546088142,0.31022057981824697,0.31893333118699346,0.33120624351742983,0.36096615016223743,0.45422938543638725,0.3133951421755814,0.4075007350237976,0.38298140289736626,0.39250290980212915,0.40075278937355086,0.41820316754774306,0.4158633629700073,0.33376476400098987,0.3475422778344409,0.3630516663885027,0.38061417187905544,0.34123845255138857,0.2880556622134543,0.2901556613989,0.29205534568446395,0.28987719610429213,0.29035819867245194,0.29157852381450744,0.29346851846822575,0.29218595710080125,0.293526948090079,0.3114300388576588,0.3140102845800349,0.3168663179622847,0.3236719859923725,0.3365996655650797,0.3434797923497313,0.35370243688391934,0.34773910744128933,0.35098259836031365,0.352997222885048,0.35997965927259673,0.3658788982027383,0.37967427598851466,0.38272275402773703,0.3106897271647374,0.31844195800849573,0.3316383775609911,0.35277088130005224,0.3225663854699344,0.2878724241461872,0.2884253108015056,0.2887694636258966,0.29011815456943385,0.2884254791520212,0.28960409768410555,0.28853407050970836,0.2889645702550579,0.28916558233721906,0.30967172412714117,0.31101832707576793,0.3159480742747222,0.31264292377159825,0.3307091732252532,0.30711852106538473,0.3250814344426595,0.32178463938297885,0.3180943059093412
36,0.28466988659178555,0.4003396709246379,0.4091639708596937,0.41704824674062413,0.43271101894291364,0.4290593093352277,0.3426396476058479,0.3525206105483615,0.37313364374983227,0.39128785211567274,0.3451341250309024,0.29588441615421684,0.3000083280825603,0.302589565651483,0.3086958395845843,0.3102607586221893,0.318970492669883,0.33046030634877505,0.36205125741364586,0.4539462047410852,0.31121684405132805,0.4093308568024545,0.38437169259714427,0.39282629462713475,0.4012454148795397,0.41923312202245877,0.41611979398922855,0.3355197846089221,0.3476262011932121,0.36416274878195953,0.38043837015456927,0.3431030489653974,0.2898719926605582,0.291522792775913,0.28957539648107955,0.2902497118410548,0.290983416165377,0.2917215122680823,0.2905491111344836,0.29420259854261877,0.29499368673249643,0.312667743023968,0.314248884822628,0.31719020120934827,0.323861194505237,0.33829380455116925,0.3450350196752718,0.35221713403859994,0.3481997759902086,0.3510999012230938,0.35283562404763125,0.3601620706974337,0.3662174469718028,0.3810303172994862,0.3835384232936977,0.31046856511901866,0.3185367161763544,0.33220041208508005,0.3532813041186016,0.3249866928468359,0.28746743495527044,0.2886078052227825,0.2895150631001591,0.28938737482106575,0.2878783669946676,0.2898494887708456,0.28822812875432235,0.29067006635619974,0.2898103629411395,0.31037977659198024,0.3121356727648629,0.3160422874586538,0.3125781782409571,0.33128599745229803,0.30834399029685183,0.32645089902076224,0.3232415250954372,0.3171799740346244
37,0.2852264821536631,0.40086947456703115,0.409493478214604,0.41683551681911,0.4320625854620754,0.4286406593259244,0.3433916162464699,0.3545222770262986,0.37395372158679063,0.39168667772591453,0.34619817917402756,0.2955501867213262,0.3007216495604492,0.3015539928165067,0.30871953563680676,0.31060656611979653,0.32094212193039995,0.3316401706338202,0.3656749543452452,0.45312285222743864,0.3110072802328701,0.4097243799138971,0.3845158601188761,0.3951772933250096,0.4011560498252404,0.41978353463724755,0.41577952394128115,0.33600943475993605,0.34778198446260317,0.36365498339925445,0.3825397836882131,0.3423016701078344,0.28914612798202355,0.2913440792157188,0.29227183909219534,0.2888462556044822,0.29178620208460027,0.29253054697525044,0.29151290954409603,0.2932584946854431,0.2958009774678295,0.31358979593232433,0.31571220493846974,0.3176341171643373,0.3233870718879891,0.3384328495161851,0.3436163514682068,0.3545347963763851,0.3492281567595165,0.35028538728602016,0.3532732237082033,0.36014727867111096,0.366685696471186,0.38056212427728553,0.3832404405507037,0.31153996483089386,0.3188787037755611,0.33167970875658975,0.3536120373661166,0.3230922679994789,0.287580347677438,0.28936314087234527,0.2883884212506027,0.2889891333899622,0.2884987304164287,0.2898736105453116,0.28996074066100225,0.29142470102460405,0.2905989867575292,0.30947854229810445,0.31063806567293784,0.31656709367534164,0.31343181952231675,0.3305497007515621,0.30796765576931473,0.3250595617755538,0.32187377408465295,0.3179414393871833
38,0.2842113377827326,0.3993290948600607,0.4081327985704258,0.41814914925520896,0.43220605452811695,0.4262601698250633,0.3433796858699269,0.35257639702611926,0.3713570342715086,0.3914280969232514,0.3446350303493882,0.2962574091040179,0.301076297774032,0.30062520129597464,0.30779416372976093,0.3094613238542596,0.3183985758928613,0.33199821209871433,0.36074671461841107,0.45247779379854786,0.31065395073833973,0.40721907155879716,0.38281974742305097,0.39244488729651245,0.40141326843092257,0.41833956762473234,0.41467562358142873,0.33442433070378824,0.3460449033357029,0.36329879776679247,0.3826874450019542,0.34171143315200403,0.2881922220019304,0.2913015741446468,0.2910925652535741,0.28833658662697054,0.28918801415760054,0.2902636092846433,0.2915656442102513,0.2935719731670186,0.29402518369525354,0.31288039218221864,0.3135709223031885,0.317247347122909,0.3223358148399305,0.33775668444060114,0.3435456242634436,0.35276918642300376,0.3480676533059752,0.350384879583715,0.3531191970520092,0.3598197072334968,0.3659743647673518,0.37998919877095716,0.38342444760898675,0.30941136738261504,0.31842866794582303,0.3317836622666018,0.3522934694149718,0.32288221981500637,0.2865169611830498,0.28976709651769494,0.28836709333235494,0.28837811273036246,0.2880830201010522,0.2888590889916516,0.2887212820036796,0.28957223052968695,0.28957692679596597,0.3104319112136506,0.31029345216232096,0.3144796044725526,0.3129468448714281,0.33175100563838295,0.3070202857558315,0.32637957883971647,0.3213807850776898,0.3169662454807488
39,0.2861259357813171,0.40096454695076245,0.4089489024484576,0.4174544494936039,0.4309218398637098,0.42767837160911293,0.3431705176862058,0.355154192322559,0.3728858177272905,0.39032695916417315,0.34496194686862713,0.29544483654691683,0.2991239890028718,0.30023011119046294,0.3078949170318862,0.31063796625029194,0.32024638640698794,0.33232520315510977,0.3616684510608575,0.45472033149153446,0.31141251608982773,0.4100369096072645,0.3831746993039091,0.39269837883194814,0.4009870593619946,0.41831344432069034,0.4140271503211111,0.3343103781990535,0.3466233999971779,0.3613025959747127,0.3805722150921093,0.34071431201178004,0.28803016339309795,0.2912046128395423,0.2909404877436607,0.28965896680722364,0.28948712818236605,0.29099788204130594,0.29136555550047916,0.29214260089309063,0.295158614080422,0.3120761236877208,0.3133381394731497,0.31631808750047674,0.32453195728261336,0.33939525157430317,0.3439211945026967,0.3534750348336793,0.34648635256132165,0.35150345168885083,0.3528362023335575,0.36023555224222026,0.36601405762508704,0.38004106495238377,0.3836280106161809,0.31158221929991453,0.31788145195346057,0.33013873923790804,0.35308099950149197,0.3221853029053807,0.2874966391997919,0.2893706901745109,0.2892873844207145,0.2892950625402654,0.2884433813171111,0.2896213948367089,0.289509977622818,0.2896705658874432,0.2897452548652077,0.3094555907583066,0.3117050437733721,0.3153028549499786,0.31245144619188875,0.3305741500637458,0.30650354102388505,0.3249389780841368,0.32079947665915093,0.31723425370248703
40,0.2843030188545789,0.4001869892205206,0.40984285249326363,0.4174089753183333,0.43180139535682793,0.42771034249864026,0.3438951666567278,0.3521794753449274,0.3729191680376605,0.3905005029468967,0.3471040919379404,0.2954578492394239,0.29967430246202953,0.3003373562440162,0.30838811751144896,0.31044917839357117,0.31750963184338366,0.3319332517311684,0.36298695905607165,0.45551257196711203,0.3101736866549158,0.4104311869992146,0.3843703987096483,0.393748635179273,0.40136673338463186,0.41880347097243575,0.41505326118365105,0.3357308020263981,0.3470796827404563,0.36272577640230574,0.38172826631227247,0.34106420525944686,0.2887627128849814,0.29150908362215067,0.2912751664301793,0.29083620104755503,0.28986845182789056,0.29241531991992536,0.2918186005074674,0.29347821590398077,0.2947325030161599,0.312242186211427,0.3143495070658847,0.31793907417093203,0.3241135324526396,0.3386834559929666,0.3445241231279142,0.35403191595979433,0.346423257065047,0.35445290801274043,0.35279958821484547,0.36054355208567945,0.36587509643856847,0.3797880593635198,0.38317707339203444,0.30999169209724325,0.3191258559429176,0.33156201440590555,0.3529289732613908,0.32385585632627095,0.28790491412743885,0.28935426603228065,0.28822097734966895,0.2893996864279845,0.2899935602006361,0.2900761459224143,0.2886837080917255,0.28912187642089343,0.2902509087698467,0.3099960036041413,0.31087771461170133,0.3163253981252425,0.3128451898040502,0.33300693344208515,0.3074482482869009,0.32498977145007885,0.3225993936963915,0.3178347240501146
41,0.2845771986638136,0.3995896535918599,0.4083002069274231,0.4170954030040012,0.43302345676292364,0.4270794845969276,0.3431172211663483,0.3553027697293051,0.3731076520533879,0.39020712131591284,0.3453788872963388,0.294891001928752,0.2997907317724436,0.30085568379146377,0.3062179775044218,0.3113605187777451,0.32102465786489237,0.3302732243699237,0.36113550249006354,0.455967121904121,0.31196230048875434,0.406345941145001,0.3839636310160727,0.39343202546699196,0.40074677670920583,0.4183490353497647,0.4146227031846171,0.33530208340957784,0.34592463991550026,0.3634301363433484,0.38117061966647076,0.34216508595976747,0.28950797263802225,0.2907269502678631,0.29101088784354073,0.2914092520968376,0.2914509714904701,0.291660107119454,0.29091269597979885,0.2934304613429273,0.2965091849451725,0.312277524438925,0.3134613381429891,0.3159262409780569,0.3237782655930354,0.3390616579982887,0.34395793241305317,0.35137316798365575,0.34787483955297843,0.35082738296066873,0.35294494060289416,0.3602576571328278,0.36493077108114136,0.3803128113272284,0.3833036159704193,0.3111645384978606,0.3189773674972072,0.33190310187645367,0.35408200242813975,0.32196776199480814,0.2871750802188548,0.28941136802125944,0.28904051169408446,0.28877211963214255,0.28916980909308576,0.2894895517380951,0.29016606703695946,0.29023263825874496,0.28936750453133575,0.31043553517340977,0.3110265101062664,0.31824987778971164,0.31444128391306775,0.3323531472552904,0.3092638160714116,0.32528920128446986,0.3222100675469493,0.31703083770964396
42,0.2832789037811429,0.4000789158141681,0.4103612813479605,0.41523310904897287,0.43182054311827406,0.4275138413660266,0.3422869514919776,0.3530178980836618,0.37351146373597327,0.3905111846363477,0.3456642312390006,0.29470193777567305,0.3006358770437175,0.30100102434132747,0.30865945354610336,0.30902527947570335,0.31796942272020035,0.33073066623545017,0.3607852779490569,0.45461429664167274,0.3101863421279319,0.40911166699757023,0.382690517582087,0.3927205588098478,0.40052853356880236,0.41742611197187013,0.41416439027246293,0.33455613086196184,0.34501999428556374,0.3635533403091295,0.38084404068135735,0.3381902058513301,0.28783025268100215,0.29005833882877174,0.2903785746409546,0.2895535478358749,0.28908315938101015,0.28999443085959614,0.29220480948721683,0.2927120162854977,0.2939711224501574,0.3113020815010523,0.3141702372921061,0.3154573865673463,0.32136277691445675,0.33724911749644115,0.3418536798863694,0.35227983391645457,0.34600741711396515,0.34926562966235425,0.35332438863959986,0.3593629804473159,0.36447198825871074,0.37985979660686797,0.3826372509578194,0.31132072266032235,0.31800118888712336,0.33055542626422757,0.3530953488288682,0.325535709630788,0.2877563948276527,0.2869253616061382,0.2892282560644546,0.28739667422152276,0.28754923746687305,0.28847733641033496,0.2891045390818498,0.2894523813608661,0.28871581391179707,0.3087495658260022,0.31035609065492525,0.3156335725891278,0.3125065682260516,0.3319190856677578,0.3078070629294735,0.3260066855763629,0.32129143600032467,0.31836375889556917
43,0.28494659783874815,0.39856265436864297,0.4095024158495832,0.41652153711919504,0.4315077201623426,0.42747548025161025,0.3440012238436443,0.35244925132391164,0.37379157451233946,0.3905896611297861,0.34427168118800194,0.2949170844761836,0.3009236101489856,0.3000339101028377,0.30674947012414533,0.31058178626753485,0.31988379927150123,0.3312801277237445,0.3594204362403701,0.4551849505782344,0.3103330445939758,0.408274674760817,0.382859819833379,0.39182320799587544,0.4005823686150194,0.4179267910526781,0.4144033370572681,0.3360578190523387,0.34741861584202877,0.36234944519317547,0.381036017159023,0.3396814105589654,0.288695185243714,0.2902659773010039,0.29221209974046763,0.289495916280427,0.2905462182733882,0.29004623719606104,0.29181068783775005,0.2932141460145313,0.2941447152313477,0.31220289121839184,0.3134622921450667,0.31495713187000873,0.3238822152696838,0.3370609536924194,0.34383630211472915,0.35258942122391285,0.3466195327472782,0.3504548555269822,0.3524563087149948,0.35995285049497827,0.36576992585846,0.3798703492852029,0.3836050144822664,0.31038221026179563,0.31750734963495886,0.3313225006991804,0.3531295652942744,0.3235409138265834,0.28774966901860527,0.28882504811636284,0.28868503892948577,0.28879377612477586,0.2886986485736103,0.28880063927407396,0.2884242053286453,0.2898017597269412,0.28946454342435374,0.3085055911747951,0.3117667754614905,0.3162053003068575,0.31282466587921026,0.330454806952011,0.307916171636802,0.32525302484474744,0.32200906027927406,0.3168189383383551
44,0.28660685113482304,0.4002347626638727,0.4096750587345797,0.4183314351178568,0.4328237801188961,0.428939702643748,0.34146094941726257,0.3538556790548429,0.37449790358923657,0.39070306582290004,0.34534815283895737,0.29639077300203415,0.3007949621799498,0.30173048185170476,0.3066766039685808,0.3092779018097341,0.31818327131755697,0.3315604188339304,0.360757070129464,0.455190991655969,0.31186142095242825,0.4096854246292929,0.3846820339505346,0.39340652503782975,0.40183032800421736,0.41890896096292296,0.41525623257354627,0.335225383529631,0.3456497747510001,0.36260714932624616,0.381329346132143,0.34242895872235024,0.2887776269820649,0.29216195542403706,0.29287624762675885,0.28941263790107885,0.2907776566779694,0.2900271151871904,0.2927531703598461,0.29411873889198165,0.2958175362168295,0.31211045982430446,0.31411748529577355,0.3166016683101726,0.32369829771809705,0.3379313359850255,0.3433289153934792,0.35544236660365075,0.3466288267548407,0.3512846017212938,0.35391450657037393,0.36042301689779993,0.36635872366833416,0.38089899973706803,0.3835957419465067,0.31195263034240894,0.3188027792980605,0.33175259415667724,0.35375033185336713,0.3242594066528915,0.2888211511503175,0.2891715802085365,0.2887737941388225,0.2903285390833688,0.28991411537387235,0.2888819013922739,0.2897468018558969,0.2914702835671809,0.29018538404798294,0.3094528419321794,0.3123513906820789,0.3156831835123433,0.31313699751184276,0.3311126350622437,0.3092871912225664,0.3252162252374121,0.3234468281808728,0.3183881211319478
45,0.2861699875939862,0.4025896646266469,0.4096534773063411,0.41941539532134664,0.433042156615595,0.42883952086788546,0.3439544686078692,0.35453345176945034,0.3745368103291843,0.3937618427583085,0.3453163377860265,0.29681112661194325,0.3020375997769563,0.3028954658481719,0.3089990187211229,0.31206575237485595,0.3209270845133077,0.3331303916744118,0.3613380599388555,0.4556887708146818,0.3124215415837357,0.41051032745064503,0.38447656690094334,0.39479458917420435,0.40387067518807096,0.42025333065577997,0.4168630671181245,0.33585198745588957,0.3485098786665612,0.36560048798733913,0.3838001582134198,0.3443096164856656,0.28902800911161525,0.29203631403707575,0.2932166483972924,0.29240631573442694,0.2925983287915548,0.29236159830741465,0.29294064417755566,0.29469940447917686,0.2972508732044422,0.31357137166047155,0.3144509145494086,0.3183935911483537,0.3255605388048832,0.3393624768093258,0.34595141096201965,0.3555158567076237,0.3468806918432391,0.3550394780260226,0.3536633183877783,0.36091191249491883,0.36695824661601967,0.38114872064977146,0.3848703363155415,0.312277242489593,0.31984897772542714,0.33269047663464973,0.35492087477891704,0.3245066593897848,0.28954716638291444,0.29000940588681384,0.2903712250286951,0.2901183046254826,0.288560011595346,0.2908899390918101,0.2901100301632009,0.2910327438405664,0.29076540152155006,0.31011680448507045,0.3124381371734585,0.3164495080222299,0.3145518472397391,0.33191677989381524,0.30920133544562545,0.32644698219489005,0.3231796740004893,0.3194914301709402
